,gene,SubGroup-20220427-060001_log2FoldChange,SubGroup-20220427-060001_padj,SubGroup-20220430-004133_log2FoldChange,SubGroup-20220430-004133_padj,SubGroup-20220429-185614_log2FoldChange,SubGroup-20220429-185614_padj,SubGroup-20220421-205602_log2FoldChange,SubGroup-20220421-205602_padj,SubGroup-20220421-025501_log2FoldChange,SubGroup-20220421-025501_padj,SubGroup-20220429-003157_log2FoldChange,SubGroup-20220429-003157_padj,SubGroup-20220425-064702_log2FoldChange,SubGroup-20220425-064702_padj,SubGroup-20220429-130636_log2FoldChange,SubGroup-20220429-130636_padj,SubGroup-20220425-081002_log2FoldChange,SubGroup-20220425-081002_padj,SubGroup-20220419-183523_log2FoldChange,SubGroup-20220419-183523_padj,SubGroup-20220323-140755_log2FoldChange,SubGroup-20220323-140755_padj,SubGroup-20220324-071315_log2FoldChange,SubGroup-20220324-071315_padj,SubGroup-20220322-054649_log2FoldChange,SubGroup-20220322-054649_padj,SubGroup-20220425-114106_log2FoldChange,SubGroup-20220425-114106_padj,SubGroup-20220419-223032_log2FoldChange,SubGroup-20220419-223032_padj,SubGroup-20220324-221313_log2FoldChange,SubGroup-20220324-221313_padj,SubGroup-20220418-141453_log2FoldChange,SubGroup-20220418-141453_padj,SubGroup-20220423-160346_log2FoldChange,SubGroup-20220423-160346_padj,SubGroup-20220321-233956_log2FoldChange,SubGroup-20220321-233956_padj,SubGroup-20220423-200800_log2FoldChange,SubGroup-20220423-200800_padj,SubGroup-20220428-164506_log2FoldChange,SubGroup-20220428-164506_padj,SubGroup-20220419-225028_log2FoldChange,SubGroup-20220419-225028_padj,SubGroup-20220325-000524_log2FoldChange,SubGroup-20220325-000524_padj,SubGroup-20220501-032700_log2FoldChange,SubGroup-20220501-032700_padj,SubGroup-20220428-005140_log2FoldChange,SubGroup-20220428-005140_padj,SubGroup-20220415-113944_log2FoldChange,SubGroup-20220415-113944_padj,SubGroup-20220422-183229_log2FoldChange,SubGroup-20220422-183229_padj,SubGroup-20220322-212513_log2FoldChange,SubGroup-20220322-212513_padj,SubGroup-20220322-144533_log2FoldChange,SubGroup-20220322-144533_padj,SubGroup-20220415-113406_log2FoldChange,SubGroup-20220415-113406_padj,SubGroup-20220423-182806_log2FoldChange,SubGroup-20220423-182806_padj,SubGroup-20220423-120742_log2FoldChange,SubGroup-20220423-120742_padj,SubGroup-20220423-145825_log2FoldChange,SubGroup-20220423-145825_padj,SubGroup-20220426-164619_log2FoldChange,SubGroup-20220426-164619_padj,SubGroup-20220424-122548_log2FoldChange,SubGroup-20220424-122548_padj,SubGroup-20220324-063145_log2FoldChange,SubGroup-20220324-063145_padj,SubGroup-20220423-211035_log2FoldChange,SubGroup-20220423-211035_padj,SubGroup-20220322-100645_log2FoldChange,SubGroup-20220322-100645_padj,SubGroup-20220418-071839_log2FoldChange,SubGroup-20220418-071839_padj,SubGroup-20220501-210949_log2FoldChange,SubGroup-20220501-210949_padj,SubGroup-20220424-114549_log2FoldChange,SubGroup-20220424-114549_padj,SubGroup-20220422-154400_log2FoldChange,SubGroup-20220422-154400_padj,SubGroup-20220422-082857_log2FoldChange,SubGroup-20220422-082857_padj,SubGroup-20220430-031450_log2FoldChange,SubGroup-20220430-031450_padj,SubGroup-20220502-031445_log2FoldChange,SubGroup-20220502-031445_padj,SubGroup-20220322-061738_log2FoldChange,SubGroup-20220322-061738_padj,SubGroup-20220422-221945_log2FoldChange,SubGroup-20220422-221945_padj,SubGroup-20220425-213522_log2FoldChange,SubGroup-20220425-213522_padj,SubGroup-20220422-074040_log2FoldChange,SubGroup-20220422-074040_padj,SubGroup-20220422-000353_log2FoldChange,SubGroup-20220422-000353_padj,SubGroup-20220421-043635_log2FoldChange,SubGroup-20220421-043635_padj,SubGroup-20220430-075345_log2FoldChange,SubGroup-20220430-075345_padj,SubGroup-20220424-145230_log2FoldChange,SubGroup-20220424-145230_padj,SubGroup-20220423-113919_log2FoldChange,SubGroup-20220423-113919_padj,SubGroup-20220423-113340_log2FoldChange,SubGroup-20220423-113340_padj,SubGroup-20220422-233617_log2FoldChange,SubGroup-20220422-233617_padj,SubGroup-20220323-043857_log2FoldChange,SubGroup-20220323-043857_padj,SubGroup-20220430-091018_log2FoldChange,SubGroup-20220430-091018_padj,1-blank_ratio,NT-TP_log2FoldChange,pvalue,type_COAD,SUPPORT_COAD,CONFIDENCE_COAD,LIFT_COAD,COUNT_COAD,type_READ,SUPPORT_READ,CONFIDENCE_READ,LIFT_READ,COUNT_READ
437,NRXN2,1.69663881791961,1.133353079252705e-18,1.2416869722003523,2.2028571984810088e-11,1.3150580670036334,1.0873774878685517e-13,,,1.473862566848593,2.1601550387842186e-17,1.5331999210219736,6.575251486671313e-20,1.7607198891361604,4.361639954265096e-24,1.2379475390575203,1.2303173575453394e-12,1.556661534972131,4.349260381462399e-18,1.6159911307725685,1.7044255036257457e-18,2.0378604226696324,7.260950795064984e-29,1.719054077092676,1.2326242664306441e-20,1.800301825942025,1.6961474215749393e-22,1.218952624032679,2.6958423941066178e-11,,,1.6913766589790962,3.1414637478999314e-20,1.6943476390755927,2.5668901154312622e-20,1.7996925090973903,3.90705943110405e-24,1.8467276180658243,1.2752112868494194e-25,1.603238255713164,2.186749619000936e-18,1.6303477598220997,7.546990993848099e-18,1.508764634736951,8.318489380541104e-17,1.1141678323069446,4.1440971279990015e-10,1.7626569991606056,6.83709321800674e-23,1.5630838920320351,2.390198306961425e-16,1.667405836841513,1.1980685827133837e-21,1.5959179660133582,1.2657886472623905e-18,1.3318704893570297,1.0602610904727191e-14,1.8328863856618816,5.529224215235516e-22,1.4767541551994037,2.8686400719317602e-15,2.049744127875388,6.205041457863738e-31,1.6905005374897808,1.6846583332498726e-19,1.8673004776989548,2.616753199056163e-27,2.016699532726327,1.0809940138543725e-29,1.704098940933332,4.7364787880590896e-21,2.0082514811674104,1.0284660071126717e-30,1.6691132216705131,1.369849319717455e-20,1.5287307698814672,8.614198157271232e-16,1.47583005406018,1.7649917456593686e-13,1.44693736207339,3.628431871586952e-16,1.852244255466252,1.03569747940133e-22,1.6257819751187736,3.3950098763267756e-21,1.477747412774999,9.684017059935273e-16,1.4259609890815046,2.489017686884301e-16,1.2441872115323431,2.14226345692348e-13,1.3271200521779305,5.924903143550928e-14,1.3923466254443333,2.899814431563121e-13,1.6634380369057733,5.627554996949838e-22,1.578631122099383,3.381956815812292e-17,1.7610897773085523,9.306227571101494e-24,1.4694878047053972,1.0192741822408402e-15,1.3701247967104346,2.1685956558856867e-14,1.37734100268619,2.51675374930892e-13,1.4734778993041613,4.3250140750996617e-17,,,1.8138704877722076,6.654498285377024e-25,1.4315775667740347,3.053240889376655e-15,1.444360663709772,9.506285211647061e-14,94.82758620689656,,,,,,,,,,,,
438,FAM189A2,-1.0249057484703787,4.3422442098669656e-08,-1.570561955472982,9.126526098855511e-16,-2.087930734165585,1.0789773180131786e-25,-1.6987981120641746,8.452351319181658e-17,-2.2713985545550943,4.8558802718633715e-34,,,-1.811664012079621,6.02108997201753e-23,-1.7298570712960872,1.9143827340230762e-17,-1.3360833507879597,5.742709250773785e-12,-1.5964978135283738,7.230496905024662e-17,-1.6005562021829711,9.470370793355336e-17,-1.991192514078282,2.5390741873072057e-25,-1.844029049334568,1.5533450760849865e-21,-2.09172452105735,2.9832778695963258e-27,-1.8159552571237767,2.2462200652579932e-20,-1.4184498748683214,3.3219334259834515e-14,-1.857573602049527,1.4634213300301105e-22,-1.818827393070117,4.007619174173343e-22,-1.9005006057375464,4.3112341818704023e-23,-1.6756619003238613,2.028357632574736e-17,-1.123754873501606,2.6408156431080025e-08,-2.2459988206253123,1.3820540466507567e-34,-1.7768553981144848,3.3182981567471592e-18,-1.951455579249336,5.374483276209284e-25,,,-1.6977773059764478,3.5037218457537375e-17,-2.0335420280477083,2.259726214304058e-27,-2.229680316946128,8.536752783739687e-32,-1.0403577903292536,3.1638752119022644e-08,-2.0423324321719623,7.785970328257907e-29,-1.0906723263170268,1.0770498901641007e-09,,,-1.211433714798013,6.741102228408993e-11,-1.088817997888318,8.923828750359186e-10,-2.384781178008438,1.8665717652632488e-40,-1.3299690998180256,2.5936820367831073e-13,-2.013910396462899,1.4694851270965244e-25,,,,,-1.9204435780203737,7.908647113147124e-23,-1.802140442004242,2.12203072277061e-20,-2.192419068021023,4.233894599200285e-31,-2.113652607663145,1.925549755736545e-29,-2.1540277546430686,1.7324715425763907e-29,-2.001790998769471,2.0738731488945094e-24,,,-1.495268225663703,1.5820494907829484e-13,-2.035719895857135,5.861539103079707e-26,-1.8169385247897805,2.6212001476079538e-23,-1.9838336326114228,9.51550900246819e-25,-1.7741152892211856,6.227635310797066e-20,-1.931071092026284,4.732915693374658e-23,-1.5232269148958562,8.741684500569926e-14,-2.1516810667058177,1.9813615960243952e-31,-1.8799551128101013,1.4792891644930409e-21,-1.538857601591382,2.720658467381612e-15,-1.6842624978623602,3.0486630079015788e-18,-1.7320544707450836,7.070361322762877e-19,89.65517241379311,,,,,,,,,,,,
439,CYP7B1,1.1343035753219664,1.1535218369861167e-20,,,,,-1.076221977434592,8.217273484277984e-15,,,1.8954922616350305,7.751210756813587e-38,,,,,,,,,,,,,,,,,,,1.1414161399750702,2.9860813635997425e-22,,,,,,,,,,,,,,,,,1.353780261926375,3.172836996118593e-23,,,,,,,1.1449317877043983,2.4170878870556205e-19,,,1.3231986373311069,9.657719303629363e-29,1.2198351322637613,2.398596754155212e-19,,,1.30155457386502,6.963661663194956e-27,,,1.186728134453723,7.352266803120741e-25,,,1.466444954164366,3.613418872584958e-25,1.0126009786023695,1.519928697645598e-13,,,,,,,,,,,,,1.8546117534291773,9.228508549333031e-37,,,,,,,,,,,,,,,,,,,,,,,,,22.413793103448278,,,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0,,,,,
440,HAND1,2.4250545624761948,1.4772061902935454e-08,1.7886491586263369,4.920289661692775e-06,,,,,1.5595618203633403,5.107349127263969e-05,3.0652271722672197,3.9572185351548397e-14,,,-1.2556389668224632,0.0012921057696367,,,,,,,,,,,,,1.4720156468149563,0.0001214642158796,1.333830706480918,0.0030021672715067,,,1.1213359925676087,0.0114510020287547,1.1505175592839556,0.0067530282918831,,,2.127843742164562,8.691576459834589e-07,,,1.1638111243464502,0.0038799163719307,,,1.900650095054844,1.7377505737128635e-05,,,1.6728378879762331,3.681259600052088e-05,,,1.4615523328079407,0.0012657463493935,,,1.512558599697173,0.0005690245730867,1.511925411948165,0.0007594920078111,1.0911695608177885,0.0141429900198472,1.5621486148956398,0.0004162989750432,,,1.5903921327198438,0.0002389451530338,,,2.336099219815851,7.421729809239298e-08,1.6889327822711242,0.0001789374653254,,,1.2066187836525872,0.0077367764926016,1.4785374685695696,0.0001711628637235,1.4934050670166172,0.000165485370333,1.758323768834621,4.514538843835448e-06,,,2.6165457369174723,7.800050836228606e-10,1.4098003077917889,0.0007386009460558,,,1.1903874205435014,0.0077181979356388,1.5194831263622677,0.0001155197776271,1.126232018232422,0.0086254817294464,,,,,,,1.65636289815514,2.934862992493596e-05,,,,,1.4562221090961307,0.0008395444267499,55.172413793103445,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0,,,,,
441,ECEL1,1.0793207309677024,0.0001544691512864,,,,,,,,,1.465413177637349,1.5038149450156732e-07,1.3403451772753523,8.045655981172867e-07,,,1.6075608582392966,3.325173715676241e-09,1.7094746352105044,2.878823403188233e-10,1.086587295942683,0.0001707878308207,1.5635312527436953,6.043344777685542e-08,1.518143428989187,2.2255343811315977e-08,1.0656953537448717,4.486775965889327e-05,,,1.2802974342928504,7.252900407109572e-06,1.145685571580333,3.814923867232122e-05,1.0571488182698237,0.0002129634492845,,,,,1.6708698388090997,1.5365820178814002e-09,,,,,1.5806263988923577,3.779310425223699e-09,2.012489871257501,7.314858892247781e-14,,,,,,,1.216530373376866,2.725947917889881e-05,,,1.738175826858772,2.5045550989150005e-10,1.35041156599333,2.321697234768088e-06,1.3321334226001638,2.175331249358236e-06,1.334496590322233,2.3476093910055837e-06,1.0264143204949416,0.0001688530395843,1.1707811694653998,2.840603926794442e-05,1.042177318739565,9.594462223458887e-05,2.175909498502548,1.195651800268777e-16,1.8508438063810009,1.8263682467524718e-11,1.0067165539488625,0.0001946734398922,1.446613866854808,2.297822042685317e-07,,,,,,,,,1.8756410583142489,1.7271393205529827e-11,,,,,1.4318587081113558,2.805761674821046e-07,,,,,,,,,1.5655078638345117,1.0160100904837305e-08,,,1.0988398071606356,0.0001367224219775,1.387558054104685,6.826576728287302e-07,1.4306943505253609,2.488729025620817e-07,56.896551724137936,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
442,HAND2,1.6236660118519275,5.2478484465443234e-14,,,,,-1.091755036950266,2.8595465197218743e-08,,,2.923375728157496,4.599455786617078e-50,1.1066535219649247,2.433197424453644e-07,,,1.054705816347537,1.1420071098221146e-06,,,1.215232311827792,4.2934493233885657e-08,1.1215403223201916,1.5313022213858537e-07,1.0223644546317834,4.041863273599559e-07,,,,,1.5473525327578763,1.7278812475594202e-12,,,1.19671727809493,2.1454119485762473e-08,,,,,2.092793573091368,5.233808761834155e-25,,,,,1.0860598654554747,3.1639304623592585e-08,2.385201057527916,6.2264636150066064e-30,,,,,,,1.9130669062730163,9.84214470296175e-19,1.0108372972604995,1.1764713880223488e-07,1.832481981908232,7.485549134737387e-18,1.8854019036846053,1.7234324291871816e-17,1.2883865086673434,4.144085502445251e-09,1.750641174822984,2.9753091284085127e-16,,,1.5174475780492107,1.749065057502643e-12,,,2.477050241251397,1.1533330536918203e-32,1.9323824613835048,9.943247970493816e-19,,,1.613263961419965,3.6628926392760404e-15,,,,,,,,,2.567856509305826,5.719991723063754e-33,,,,,1.2648181697267429,5.655531640324117e-09,,,,,,,,,1.0445848351325098,9.17446809498018e-09,,,1.160398388661767,1.0966907334468735e-07,,,1.6514246556037806,2.6107165823230653e-17,48.275862068965516,,,Colorectal Neoplasms,1.9927066935017835e-05,0.4444444444444444,0.525875320350973,4.0,,,,,
443,CHST10,1.2817093443665506,1.991838826196228e-19,,,,,,,,,1.3532789652970103,2.133807343012803e-25,1.1181133411388129,1.3225695335295796e-15,,,1.200849507673873,6.066025621593904e-18,1.0860844589573946,3.0582210346081086e-14,,,1.373661423454059,8.272679972170571e-23,1.116031889812022,3.91087904376303e-16,,,,,1.2239063347952628,3.042039110471078e-17,1.1320414933195,2.0984117920183954e-16,1.2577827898336185,9.034905972287671e-20,1.023739534587184,4.076716365623707e-15,,,1.2928648086376409,3.5983761049487296e-20,,,,,1.309608989205714,7.068684156842896e-24,1.6056289866447495,1.9332860645921124e-33,,,,,,,1.59376876998303,1.469604092255673e-31,1.003255555807919,1.4526032107031102e-13,1.2308537649229652,7.398381552614618e-18,1.1687495131176706,4.364520127339278e-15,1.0849943328158724,1.309967217269985e-13,1.4861601934357314,9.357292255962994e-28,1.0937532476539678,2.5058655386850648e-17,1.3359723986601313,4.491293520817642e-22,1.057948776400094,1.1999858007089958e-16,1.5268307022753558,2.6708334657842752e-30,1.1132039532821525,4.173325866392783e-14,1.0117204439684548,6.8665030759471104e-15,1.05933138241058,1.6358250807339001e-13,,,1.012311894534779,3.554092205932552e-15,,,,,1.4226761932012804,2.0196462613183613e-25,,,,,1.2228172083735425,5.330755788884237e-18,,,,,,,,,1.2697689648610104,7.451664941966445e-23,,,1.3229303165897326,1.2111706273685514e-21,1.0966607881518309,9.228924123392367e-15,1.427297997941626,1.642443133020691e-27,58.62068965517242,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0,,,,,
444,TBX4,-1.4717867372714784,0.0001126903118748,-2.0700356080793973,7.334481314573262e-09,-1.9172053672596128,1.5932866622782877e-07,1.210875118624841,0.0013761717613833,,,-1.3547351689608207,0.0003069062477287,-2.0459213546235997,7.2018151015035045e-09,,,-1.0757506708636284,0.0044813395185885,-1.1687747442305414,0.0020614750472391,-1.030393467270702,0.008405641449318,,,,,,,,,-1.2909031871826977,0.0007513791279441,-1.1173261609223897,0.0033141285227023,-1.865489919688939,3.229485358139775e-07,-1.0746226414387194,0.0048942840974641,-2.0898276257009933,3.8792624696260765e-09,-1.7457637460797857,3.4731208847703843e-06,-2.253107568136844,2.0351547339144224e-10,1.179368794872295,0.0020839304418585,-1.0942519110563682,0.0040906978783947,-1.4492848612305256,0.0001371949653189,-2.0703500209587524,7.518305708424495e-09,-2.211681829944776,3.8877556197798597e-10,,,-1.563924493495337,4.431462603766417e-05,-1.850151408199108,3.368983725468892e-07,-1.3797536181946215,0.0002475248464884,-1.6138551801372327,1.8449074773899257e-05,,,-1.4292847406677864,0.0001704494617753,-1.3780780762810445,0.0003182000019704,-1.4477848179533286,0.0001136761461865,-1.1325256250322542,0.0032365376686403,,,-1.5407637266727572,5.700715655827781e-05,,,-1.2112725413094612,0.0018881592115474,-1.9236053798716624,9.253560837207908e-08,-2.089080184075343,5.621179244635914e-09,-1.887106152526376,1.6276553349228919e-07,,,-1.4913163677143615,6.331978822520979e-05,,,-2.0733370320127387,6.8582663519719115e-09,,,-2.158623979183562,1.4509770217450664e-09,-2.016609145585826,1.51340224791523e-08,,,,,,,,,-1.0606503629181463,0.0055687566925551,-1.0421710109808593,0.0064162633917858,-1.2225786694896887,0.0013941148387384,70.6896551724138,1.8509537165617413,8.620886215712373e-05,,,,,,,,,,
445,CXCL14,1.1276772634053984,5.731043874603025e-08,1.3288862527954963,3.305666742877713e-10,1.2030234269895843,6.433861948670449e-09,,,1.1924089815491443,8.153502833311976e-09,,,1.1706960478221378,3.909069593769259e-09,1.097990950119814,1.515453796567827e-07,1.0791321217816825,4.6271479584675234e-08,1.0243558911882489,5.218982806280753e-07,,,,,1.2554875839685204,3.3640382586936287e-09,1.444654160922526,1.1075738384314557e-12,1.2701130009720645,1.3802720241780795e-09,,,1.3312728694933669,8.620699365056603e-11,1.1373617196157368,2.36117038985874e-08,1.292892966604312,8.618241398964145e-10,1.3560990793743228,9.261565314770012e-11,1.1891542624461986,1.068353779105034e-08,1.2278281256397137,4.255376126947104e-09,1.3353608314114345,8.253431686400369e-11,1.397808223742634,6.212143630912164e-12,,,1.1044096477740102,2.3670555532830547e-07,1.3096297862428057,3.503131757211573e-10,1.394676048404565,1.911652062931944e-12,1.1397135793321598,3.484820239612512e-08,1.2101138034437784,6.884799912982562e-09,1.0397787390698103,2.1410758051445805e-07,,,,,1.0832760862025357,5.977191975722797e-08,1.46182886715853,3.157803126127009e-12,,,1.4977322411031069,3.8598677350700863e-13,,,1.046680911419101,6.663841225033848e-07,1.0755444902284983,2.0562597296911265e-07,1.1340466436953445,1.6531118471029821e-07,1.2017946236036965,7.531614618314666e-09,1.0422816059810172,5.204807742157993e-06,1.3043982816935162,2.048035066449268e-10,1.390387462719565,1.004300701791978e-12,,,1.3261063869843466,4.92921614716749e-10,1.3090105635442937,2.0283076622776736e-10,1.1018870964496188,7.633159580222527e-08,1.1061619873623816,2.925770680676067e-07,1.0820176939782895,2.098958480068276e-07,1.263093399226641,1.8477643795711303e-09,1.1744530411315903,1.8504986858559552e-08,1.3989019884929492,1.3361651863000784e-12,,,,,1.3323304539400718,5.33696952519882e-12,1.195976964278011,1.8779518314876152e-08,77.58620689655173,,,Colorectal Neoplasms,5.479943407129905e-05,1.0,1.1832194707896893,11.0,,,,,
446,SNCAIP,1.4131506578726318,2.7334792039060365e-11,,,1.0951652100553773,1.0859866000614917e-07,,,1.045198043588158,4.804084495502435e-07,1.428740619254119,2.2857355827894645e-13,1.0111782753120462,1.6501799183779085e-06,,,,,1.019034033842225,1.8035350881871877e-06,1.4216485819764613,2.7777332371429797e-11,1.5558101327510592,1.403696048679369e-13,1.4341749903191696,1.3414744430753896e-11,,,,,1.3434529878512365,1.1786287816112774e-10,,,1.0829553799457088,2.808498512658298e-07,,,,,1.2115903261306633,2.3069473278508173e-08,1.3679618637850366,2.1511063750736912e-11,,,,,1.2225054611820172,9.600350644706084e-09,,,,,,,1.3558055436873857,3.060174079941829e-10,1.594524162122771,2.9581623511546087e-15,1.158485850132587,4.871177001060391e-08,1.4081062775229345,1.4420131845539395e-11,1.2349110590314352,2.0197751137275622e-09,1.4519953613088616,2.1244028021985743e-12,1.2592308165836843,1.7728477006221923e-09,1.2849935920901527,9.4516740360743e-10,,,1.209861192114965,1.2273022780707785e-08,1.172780537939376,9.021484981289598e-08,,,1.5703045311830035,1.3319717219232518e-13,1.095536885636956,1.4792023312721274e-07,,,,,,,1.3965254969983685,1.3147522706974654e-12,,,,,1.0481307916717573,1.087745061407786e-06,,,,,,,,,,,,,1.1780875712807284,1.5527227629752152e-08,,,1.712958041537225,9.097782439708331e-17,51.72413793103448,0.5905393559239412,0.03203605871407175,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0,,,,,
447,CLCA2,-1.3143736010460565,0.0003340625469737,-1.449610007399883,0.0001864074775767,-3.306606551456462,8.288490740752288e-18,-1.5179846728685729,0.0001685202084094,-3.5899620349347927,1.6201468814885253e-22,1.2425471885744297,0.0010022867617502,-1.250545232055269,0.001136788462961,-2.014499125585632,7.209371161971643e-07,-1.6415364260990437,1.2779673344317036e-05,-1.4055055061106425,0.0002309122752705,,,-2.153820277495523,5.4975207562611067e-08,-2.4232712714304987,8.472848458255742e-11,-2.159875955604277,3.5978284206816234e-08,-2.766442284569352,7.12588544304407e-13,,,,,-1.5405612880885302,6.702509240525042e-05,-2.209220936516481,3.6196391965954436e-09,-2.1276491456345266,2.5644170519375e-08,-2.064791945154573,2.4207788894952522e-08,-3.2218468081809286,2.048175759820657e-19,-1.6844563025364536,4.869656488749324e-05,-2.4323276572863954,3.392635861407542e-11,-1.2066991508070397,0.0005334821837382,-1.173389537553146,0.0047581291547129,,,-2.857726376990636,1.6764211205548399e-13,,,-2.976897977188174,8.739367791621691e-17,,,-1.6903279481889304,1.2413492613384538e-06,,,,,-3.6183097699275137,1.6312710803023061e-24,-1.046930340277637,0.0052403989446277,-2.452050983921661,1.0360251114644096e-10,-1.04600329587194,0.0029419997489804,-1.0693832007718285,0.0034282572281439,-1.275858273852727,0.0018100460094663,-1.254876054907078,0.0016265908694123,-2.4822176849170265,1.699057620987121e-10,-2.398775912638593,3.241477498011853e-10,-2.8263899484622548,2.573597293717145e-13,-3.763533057964618,1.6993340986456854e-25,,,,,-2.056972552724896,1.266709820097262e-07,-1.2638799046831533,0.0011155191947633,-2.229135673726096,8.529575269930906e-09,-2.1196193335132385,1.5590828531266412e-08,-2.381224581620459,8.690889503541632e-10,,,-1.9283517897222653,7.773471719370244e-07,-3.274179566226422,2.578691207486285e-18,-1.3032948547375147,0.0007616293013719,-1.5124301100391748,0.0001012406901675,-2.209763056006885,4.38974951575217e-09,81.03448275862068,1.7050257237125808,0.0003605220409136559,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0,,,,,
448,ADAMTSL2,1.0359188253795737,2.47517647297069e-13,1.0132259891218711,1.4883033912903762e-14,,,,,,,,,,,,,,,,,1.0904818218939245,8.742027321854874e-15,,,1.1498873538389804,7.11835715497002e-17,,,,,,,,,1.1014935065071858,4.712560392755695e-16,,,,,1.070682269967366,2.764369028832441e-14,,,,,1.0647368508131714,5.760778906657104e-15,,,,,,,,,1.1575535673690691,9.754167258726298e-17,1.1050869685909916,2.4790855587577403e-16,,,1.0304543067564402,9.57553514367118e-14,,,,,1.0704944318466354,3.1260107641833767e-15,,,1.000964563605871,2.0695752327551585e-13,,,,,,,1.1406601295586194,6.545844410523981e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0227862439906767,7.354285563414553e-14,,,1.2182581900740472,4.901578498912916e-19,25.86206896551724,,,,,,,,,,,,
449,SV2B,1.0965762185401968,2.0794013670150196e-11,,,,,-1.2217382983475154,9.750912274555953e-14,,,2.445305009753225,1.5308805450569878e-45,,,,,,,,,,,,,,,,,,,1.1043643519053998,1.1445563710376728e-11,,,,,,,,,1.0325597802278488,6.591872224090603e-11,,,,,,,1.615335977325301,1.4157411639777445e-21,,,,,,,1.0717682105436437,3.173019892976242e-10,,,1.3578348404146048,2.1753317840561806e-17,1.518287454170376,2.398596754155212e-19,1.0913382979363808,5.864789979295903e-12,1.3518536508471015,3.248808401036798e-17,,,1.0760504670465496,1.831140778400629e-11,,,1.9382499285082004,4.946924422440265e-31,1.2587111880800532,2.0628945839819647e-13,,,,,,,,,,,,,2.378549932330866,1.4738258959202903e-42,,,,,,,,,,,,,,,,,,,,,,,,,25.86206896551724,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
450,SV2A,1.2200549956223907,9.563565226404248e-26,,,,,,,,,1.6128747589797112,1.894433443766541e-40,,,,,,,,,1.0334848900936795,1.21307370506111e-18,,,,,,,,,1.0720878895623076,2.3893481112702225e-19,,,,,,,,,1.108749354987211,4.616300875169373e-22,,,,,,,1.477075892905471,2.3856579764893453e-37,,,,,,,1.357729423935579,4.341128898745907e-32,,,1.2265923065789857,3.95558150152385e-26,1.2444205236705017,4.067388149670901e-24,1.0677533799390402,2.3759765328026772e-20,1.310976341002795,5.496131088519943e-31,,,1.0988646583061876,3.2564281351150017e-21,,,1.4750266981076383,4.583288469027604e-36,1.23840700709094,4.6199191353928704e-24,,,1.0151122781773223,7.094441569956915e-19,,,,,,,,,1.510347175848643,1.13540675405528e-34,,,,,,,,,,,,,,,,,,,1.0399492129167636,3.784825990432055e-20,,,,,29.31034482758621,,,Colorectal Neoplasms,4.981766733754459e-06,0.5,0.5916097353948446,1.0,Rectal Neoplasms,3.1303803412114575e-05,1.0,4.916128039396737,1.0
451,GFPT2,1.0757520679710333,1.6363911652649986e-13,,,,,-1.289500200931655,5.061561286069588e-13,,,2.350141170487443,4.5200535370687546e-51,,,,,,,,,,,,,,,,,,,1.0122623232027232,1.214370109452557e-10,,,,,,,,,1.062514574165713,5.803761489635611e-14,,,,,,,1.89559370524968,1.0591544545663314e-37,,,,,,,1.3659900641303668,1.2570622910985133e-19,,,1.2459333410600748,3.469670900322808e-16,1.4286926321854592,4.169471748640976e-19,1.147798630927264,3.2174042960999665e-14,1.4013684399029576,8.648595751819615e-21,,,1.0409356426435468,1.186488064385162e-11,,,1.9613573125195405,8.37858462869382e-40,1.1741498592273192,3.4600604967341976e-14,,,,,,,,,,,,,2.308009820650672,2.6302699458942785e-44,,,,,,,,,,,,,,,,,,,,,,,,,25.86206896551724,,,Colorectal Neoplasms,9.963533467508918e-06,0.6666666666666666,0.7888129805264594,2.0,,,,,
