mRNA	logFC	FDR	Sub-0	Sub-1	Delta
PFN1	-0.34506025186826417	9.603218205441654e-07	23491.894117647058	17751.963541666668	8106.118901097887
FTCD	0.9870445188172001	5.273780169443584e-10	8198.517647058823	15338.463541666666	8092.3019059555
HLA-C	-0.15490787552896684	0.16993371965254903	52180.205882352944	44617.026041666664	8083.124837899393
NONO	-0.5208339025246217	2.1550145572320575e-13	15519.25294117647	10066.151041666666	8082.953073619654
MDK	-0.7555172853759682	1.191418412737954e-05	10669.988235294117	5967.354166666667	8061.360546522928
NEAT1	-0.49505608562493836	3.550328407778151e-05	16232.923529411764	11172.911458333334	8036.207580719547
CYB5A	0.5877209701096959	1.056277899502617e-09	13667.052941176471	19537.963541666668	8032.413613128809
SEPT2	-0.8773293028021908	6.211619230372939e-26	9152.79411764706	4738.947916666667	8030.014481927287
PON1	0.8868488184193938	1.376367494766274e-07	9044.741176470588	15596.989583333334	8021.318025262179
PRDX1	-0.328592824773621	4.620469315935237e-05	24354.84117647059	17908.640625	8002.82605908937
GANAB	-0.36821179944386634	2.6837109425704967e-11	21694.882352941175	15761.645833333334	7988.311669899451
CYP3A5	1.2496430638938358	5.313716962784255e-14	6384.2764705882355	13926.416666666666	7978.0668094512075
TXNRD1	-0.6655108628417089	8.976105159872339e-07	11981.80588235294	7170.671875	7974.021971166569
TPI1	-0.41070844385871874	2.018221317490867e-09	19388.805882352943	13679.046875	7963.146292219949
RPL5	-0.2581919109469013	0.0011842742475209624	30710.84117647059	23993.833333333332	7929.290770139724
NQO1	-0.6484466254514967	0.016122940821166987	12212.564705882352	6675.744791666667	7919.196371637461
DHCR24	-0.11504429728697356	0.1760526176353935	68776.20588235294	59400.463541666664	7912.310275799511
GSTA2	-0.5929933390325053	0.02107920693108876	13187.070588235294	7784.40625	7819.84502017499
CSDE1	-0.43365060018887264	3.954490776941428e-11	18024.24705882353	12655.708333333334	7816.225555011346
PLOD1	-0.5516019702797166	7.777106097602906e-12	14131.864705882354	8964.822916666666	7795.164415491094
GRHPR	0.771504589350905	2.136213244883173e-17	10012.823529411764	16331.578125	7724.939305301903
UGT1A4	0.9836005174127426	0.0001762317113725208	7837.14705882353	14368.697916666666	7708.621902098577
ETFB	0.47950459099893417	4.6255896665918644e-07	16022.447058823529	20712.604166666668	7682.836923743252
PDIA4	-0.3250779199575358	1.2894858608395734e-05	23602.335294117645	17745.817708333332	7672.598063552098
ITGA5	-0.9203190189667927	3.4227018426661887e-23	8326.79411764706	4060.4270833333335	7663.306993491402
LAMC1	-0.7820146262951012	4.3824732663108504e-12	9775.476470588235	5421.192708333333	7644.5655790036135
SEPT9	-0.5877147969112526	6.473548839805306e-19	12999.54705882353	8209.177083333334	7640.026159614742
MVP	-0.7430901101093783	2.5668106819038104e-15	10279.770588235295	5898.614583333333	7638.795858310914
HNRNPU	-0.4500270002202253	8.318169557565873e-15	16969.323529411766	11623.359375	7636.653763707663
KRT18	-0.21788543623132003	0.024586052501921883	35026.65882352941	28478.380208333332	7631.798837490321
HYOU1	-0.5237871153863737	4.423007148174348e-10	14428.69411764706	9460.713541666666	7557.564070674692
CTSA	-0.4066591417394759	1.7834986160353938e-07	18529.129411764705	13153.197916666666	7535.039863767915
SLC13A5	1.167889426334851	3.943602772736882e-10	6447.964705882353	13817.765625	7530.509801380307
H3F3B	-0.4034053671473944	1.1053537422840345e-09	18638.376470588235	13242.098958333334	7518.821103149004
ACSM2B	0.925351331833399	9.078778893052982e-09	8088.6	14346.447916666666	7484.796782667631
TUBA1C	-1.032294536815722	8.572380857000656e-30	7249.658823529412	3260.875	7483.783197307306
HPN	0.4434505155127645	2.520417757006393e-06	16864.7	21802.989583333332	7478.659908968119
PDIA3	-0.24860087261998698	2.8412932632892194e-05	29889.55294117647	23346.588541666668	7430.568943397769
VCAN	-2.1681236644727995	3.613783842980026e-22	3425.029411764706	773.84375	7425.887319162411
DYNC1H1	-0.6836585550774318	5.846538483805209e-26	10799.729411764705	6379.104166666667	7383.327404874301
MARCKS	-1.2035005963390475	1.3322309967911478e-29	6089.594117647059	2482.859375	7328.830152050991
GNB1	-0.618603884572311	4.566665913882474e-25	11827.064705882352	7241.114583333333	7316.2681701469
CFTR	-4.803442476202944	1.3582474268215503e-23	1520.5882352941176	59.473958333333336	7304.058118226241
GOLM1	-1.0910563924303847	4.280941100410773e-13	6659.564705882353	3051.5	7265.960643156716
GNS	-0.6711592229326948	5.786677052898816e-22	10779.35294117647	6521.9375	7234.662143717258
XAGE1D	-2.268085002446681	1.6998754449308303e-05	3184.0117647058823	518.4166666666666	7221.609331143203
RPL30	0.19321505911119843	0.045526241108773575	37233.19411764706	38724.880208333336	7194.013802339902
C1QB	-0.9649042627606483	3.061574895470975e-11	7434.452941176471	3612.0989583333335	7173.535334234616
EIF3CL	-0.33358090952978575	1.127168497774382e-06	21496.241176470587	15734.713541666666	7170.73568311869
PIPOX	0.6533502904902357	2.806694538567553e-07	10971.841176470589	16135.484375	7168.455619859789
SLC9A3R1	-0.4719825444719954	7.683993260381857e-10	15166.976470588235	10329.625	7158.5481465351195
BHMT	0.5389039846685467	0.014247148735406157	13239.994117647058	18239.588541666668	7135.085586988119
SLC22A3	0.8959325524058283	1.0872867424300036e-12	7940.935294117647	13983.510416666666	7114.54242654835
C4BPB	0.8203842233606976	4.871529143764757e-12	8647.935294117648	14031.723958333334	7094.629679938273
PLIN2	-0.3923674772598168	0.0027327597351419776	18079.4	12916.4375	7093.7685683711325
MAGED1	-0.6730808060716371	1.4390579796284878e-09	10534.341176470589	6152.421875	7090.462850492462
LBP	-0.20260704337727556	0.22953475637358853	34582.041176470586	28351.59375	7006.565116715906
ACSM2A	0.9185812880703439	3.813417008325585e-08	7594.752941176471	13349.28125	6976.397939281916
ARPC1B	-0.8508123987650373	2.169656337248798e-19	8159.35294117647	4364.057291666667	6942.078648252916
CHI3L1	0.3058366956594163	0.27389291467917015	22616.311764705883	28418.9375	6916.898058120829
ICAM1	-1.009360400856827	1.229657697516321e-14	6825.341176470588	3266.390625	6889.229105866961
C1QC	-1.1372323798948893	1.2733410507520964e-16	6033.782352941176	2638.6041666666665	6861.812665003079
CTSK	-3.3488646684228116	1.765436347591004e-51	2043.4470588235295	253.48958333333334	6843.227657086629
HNRNPK	-0.3479507755062103	9.608023093539413e-11	19614.0	14473.302083333334	6824.7065107788085
CCT5	-0.7249895110560827	7.517617041112258e-24	9396.447058823529	5307.380208333333	6812.3255588408365
CD59	-0.4003495277415695	3.916608283997185e-07	16998.305882352943	12455.921875	6805.263732406744
TRIM28	-0.63352127339515	2.352861444710972e-16	10728.064705882352	6535.140625	6796.457213536153
ADH6	1.0659598009604205	5.161472020943028e-14	6375.211764705882	12821.557291666666	6795.719463786413
DDOST	-0.5514071694072401	2.0724151722481538e-19	12324.123529411765	7914.145833333333	6795.610070778107
TLN1	-0.5323641194103345	6.470545127574114e-13	12756.758823529412	8426.177083333334	6791.24067761825
LGALS1	-0.9299613919644986	6.227506011118509e-14	7300.8117647058825	3856.3125	6789.47307117667
UGT1A6	0.41382225004418016	0.014258543433374437	16375.54705882353	20564.453125	6776.5657295867095
SRRM2	-0.494226173631168	1.528214559387347e-09	13705.370588235293	9157.536458333334	6773.552864020679
AADAC	0.7092500388747004	2.3406052368369905e-06	9489.964705882352	14388.151041666666	6730.757836566593
CTSC	-1.149964382629015	1.2563311085584765e-19	5811.864705882353	2529.109375	6683.4374084233605
RHOA	-0.39919301954233516	3.6035546033118005e-15	16675.329411764706	11847.984375	6656.675099745465
MCL1	-0.3896700555286814	1.0176880062894955e-07	17067.023529411767	12323.333333333334	6650.508006415195
ANXA2P2	-1.0342952538002028	5.4734922196892355e-21	6423.788235294118	3009.4583333333335	6644.093683182286
SORD	0.8597969570015312	7.972754539617534e-12	7710.888235294117	12833.270833333334	6629.798240484789
HULC	1.1159056717468958	8.258033994164607e-11	5920.5	11879.25	6606.719529577496
MIF	-0.3742347677327393	0.0012822325176716119	17635.694117647057	12913.015625	6599.889891923283
GAMT	0.6107066354201333	4.422552079896437e-09	10802.35294117647	15345.807291666666	6597.068619326663
HSPG2	-0.7363757282760576	1.8816446423418242e-10	8952.19411764706	5209.296875	6592.178463050992
SEL1L3	-1.950727104915712	6.368631590439493e-25	3375.923529411765	868.9427083333334	6585.505532946245
H2AFZ	-0.9403573903239997	6.846727029228407e-29	6990.829411764706	3375.9583333333335	6573.87810184732
SLC25A5	-0.37787174443435007	3.594215908339608e-07	17373.676470588234	12485.526041666666	6565.021435179198
HSD17B4	0.584483179489436	1.3474599616656221e-10	11225.823529411764	15814.208333333334	6561.30502885791
PROC	0.6147578083991412	2.4972595767208574e-08	10665.117647058823	15234.9375	6556.464351024888
RPS8	-0.20423395770617409	0.020986375295239345	31988.147058823528	25681.119791666668	6533.065873510642
PCBP2	-0.32496271101717555	8.665891899580163e-09	20099.682352941178	15237.817708333334	6531.647267995847
ITGA3	-2.7849997312364816	3.517049415852584e-50	2335.264705882353	331.9375	6503.711578248395
STMN1	-1.1578808360656054	7.880632280319619e-25	5609.3	2235.8802083333335	6494.9009737428005
COL5A1	-1.5469566966681396	5.405190601106112e-17	4195.252941176471	1396.5260416666667	6489.874631569651
SELENBP1	0.7863162249440337	1.855325663554334e-11	8248.80588235294	13283.59375	6486.169901707904
CEACAM7	-5.593890582465914	2.0596195977769454e-10	1158.7176470588236	22.927083333333332	6481.739733619415
DSG2	-1.8781744613280218	1.4516634107752096e-29	3437.9823529411765	886.5885416666666	6457.130653790539
HLA-DRB1	-0.7505922404904988	1.3615510060774296e-06	8601.217647058824	4725.463541666667	6456.007224652299
CAT	0.475753197202909	1.6935337064401247e-06	13533.323529411764	17579.322916666668	6438.521937899003
PGRMC1	0.4066650200420512	2.7132681352238156e-05	15826.35294117647	19133.739583333332	6436.024136016105
PLA2G2A	0.34076749976500864	0.3379285849255039	18881.035294117646	23942.703125	6434.043190151355
MTHFD1	0.8753069013900028	1.7494559801156293e-14	7347.35294117647	12824.442708333334	6431.1887363599
GPC3	-0.21788964016173307	0.36209169329830837	29415.729411764707	23392.135416666668	6409.38269662432
RPL13A	-0.20580597929153396	0.025112581872343862	31036.3	25421.322916666668	6387.456115085835
PFKFB3	-2.0842795201040527	1.941761039875891e-33	3037.535294117647	710.4479166666666	6331.072605122652
LAPTM5	-1.0996164044967147	2.4100580434092816e-20	5733.229411764706	2544.375	6304.35311191952
C6	0.7704997940907046	4.471213855170092e-06	8149.105882352941	13313.604166666666	6278.88440437629
CAP1	-0.6842525060777785	8.932390007109595e-31	9148.588235294117	5435.34375	6259.944427073681
UGT1A1	0.7156461140794376	0.0006223409329203834	8710.441176470587	13728.192708333334	6233.5933798587
MGST1	0.24750391653622436	0.03798061867055699	25135.13529411765	28267.609375	6221.0444279620015
HIF1A	-1.2957029507155857	9.103390533216482e-30	4800.005882352942	1896.2708333333333	6219.381785216875
CKAP4	-0.8102841948431091	2.4915455807084604e-17	7639.870588235294	4105.598958333333	6190.466388293786
TOP2A	-1.5822324799136964	4.204287115787117e-25	3908.4058823529413	1153.8020833333333	6184.006731744573
HFE2	0.8613211539696511	2.693272966354967e-07	7162.576470588236	11977.348958333334	6169.27863104293
MLXIPL	0.5864958993777751	3.014616714428019e-08	10507.35294117647	14578.5625	6162.519413315004
LAMA5	-1.3014526050356858	2.1338663150476088e-23	4728.8	1898.4114583333333	6154.309078692751
ALDH4A1	0.4337211513259586	1.5659176271928813e-05	14167.882352941177	18832.880208333332	6144.910245968379
APOA5	0.7931513954462975	7.971359492661127e-06	7738.211764705882	12594.140625	6137.573459435427
CLPS	-10.29759820203795	9.806244733297058e-11	595.2470588235294	0.3489583333333333	6129.6150427095545
YWHAQ	-0.7180063721153698	1.0517385826955634e-22	8527.394117647058	4854.46875	6122.723314009709
RPS16	-0.1858201706828351	0.047858449751628916	32903.5	27035.84375	6114.133986062665
SLC38A1	-1.807885973500317	1.9535461122395368e-27	3381.0529411764705	945.2916666666666	6112.558188014934
ACAA1	0.686535179106617	2.098722077732808e-14	8888.782352941176	13356.203125	6102.461784716207
ATP5A1	-0.2697417325821654	1.6863928965606006e-05	22621.982352941177	18167.677083333332	6102.092714325523
HRSP12	0.6477584089664965	5.888973836538111e-08	9410.270588235295	13941.552083333334	6095.581904179512
HLA-DPB1	-0.9432281370952983	6.219526374029481e-12	6458.941176470588	3109.5833333333335	6092.255053490468
COPA	-0.43494753746478626	1.5210508801802915e-08	13913.488235294117	9462.5625	6051.637445486451
RAN	-0.7758212134620548	6.968268604186447e-27	7793.805882352941	4339.416666666667	6046.599937134759
ANGPTL3	0.581691681961744	5.483415370324164e-05	10393.0	14068.75	6045.521650628406
C1QA	-0.8260683213157914	5.241565102611203e-09	7317.235294117647	3917.6666666666665	6044.536276084426
FBLN1	-1.5621709403618576	8.999575993278723e-16	3854.141176470588	1188.71875	6020.827345934415
HDLBP	-0.2176041017976522	5.9407921747393455e-05	27617.41176470588	22303.25	6009.662081034736
MMP2	-1.7381483792826262	9.689085049882019e-20	3455.264705882353	1000.0	6005.762748521873
SEC14L2	1.2137757764780241	9.956572232682713e-14	4921.305882352941	10921.578125	5973.361868638809
CPD	-0.5553155171938032	1.734713958718379e-07	10748.858823529412	6780.145833333333	5969.0080968314105
LGALS4	-0.35200673926084014	0.10188365835779313	16932.84117647059	12286.385416666666	5960.4742089511
KRT19	-2.2538864391790723	1.4314647676618548e-09	2640.752941176471	462.9427083333333	5951.957243339898
ACSL1	0.2863258443547086	0.03836289924511568	20784.470588235294	25056.661458333332	5951.131090642078
VEGFA	-0.6824455466192467	1.1842455472294302e-13	8699.982352941177	4979.53125	5937.264212430742
GSTO1	0.6240192756552063	1.349625938935635e-13	9490.847058823529	13144.791666666666	5922.471507001404
DDX5	-0.3526711420647223	3.493878229483993e-09	16765.305882352943	12682.630208333334	5912.639572593819
UBA1	-0.46346660595660066	1.7936685449058566e-17	12715.376470588235	8780.135416666666	5893.152376283949
PGD	-0.8174865610464119	4.8044637347371035e-18	7199.952941176471	3789.4114583333335	5885.864769578352
MYL6	-0.22847952666137605	0.0006682224643244114	25724.34117647059	20878.739583333332	5877.485295675746
SNRNP200	-0.5932407621851172	2.7593061697539708e-17	9893.782352941176	6129.625	5869.394983952486
TTYH3	-1.0714262118219746	1.5687489573503455e-18	5470.047058823529	2494.109375	5860.751798723228
CBR1	0.5072218200170782	9.155852957157161e-06	11535.476470588235	15283.927083333334	5851.045370175946
BTG1	-0.581976136547752	4.944452248977998e-10	10042.523529411765	6404.552083333333	5844.509044836954
TUBB2C	-0.5148575166261461	2.0405243645312796e-10	11294.129411764707	7477.619791666667	5814.867421395493
FSTL1	-1.2529951146987126	6.905083250638148e-19	4632.729411764706	1861.4479166666667	5804.787320662217
AP2M1	-0.4830159391381	2.9971849036809685e-13	11985.052941176471	8206.630208333334	5788.971602002201
UGT2B7	0.5763472455404208	0.0021944630004091577	10011.552941176471	14486.067708333334	5770.130961229158
NID1	-0.5744353289933992	4.780972737304229e-07	10028.041176470588	6134.229166666667	5760.461132365236
RPN1	-0.29383480039692716	3.614288410938412e-10	19581.08823529412	14975.75	5753.605153172266
PRDX6	0.2500462252452527	0.0005625132712255216	22992.323529411766	25308.026041666668	5749.1437081470185
CPA1	-8.788456844406202	1.1562702705073083e-29	653.2058823529412	1.2552083333333333	5740.6717075710985
TAP1	-0.9144111009347324	3.735538178939811e-15	6277.7411764705885	3013.5729166666665	5740.436220559774
KRT7	-1.3264042872862762	9.077478716141312e-06	4322.805882352941	1593.0572916666667	5733.788255459275
DDR1	-1.6368487501151248	1.8116211671134834e-17	3502.9411764705883	1106.25	5733.784886432687
MUC6	-2.101095787421233	3.66261382775991e-07	2713.4176470588236	820.2083333333334	5701.150387749728
PLTP	-1.9565341721931655	1.6938137900980802e-30	2900.835294117647	733.5104166666666	5675.583380845189
SDC1	0.15887927254156087	0.06480408834233482	35667.81176470588	37732.546875	5666.875986325797
RPS3	-0.18285169524560288	0.04883093955342162	30943.082352941175	25413.223958333332	5657.995064359592
CLSTN1	-1.2865912861933477	1.0237423833650644e-27	4372.541176470589	1641.0052083333333	5625.673376168668
VAT1	-0.6202851034359699	1.258145933165912e-09	9048.223529411765	5712.828125	5612.478267852954
